,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
75,0.738,0.39,8,-8.437,1,0.0334,0.409,0,0.107,0.547,113.979,audio_features,0bNXzoeNoGcB5xehs7AVQT,spotify:track:0bNXzoeNoGcB5xehs7AVQT,https://api.spotify.com/v1/tracks/0bNXzoeNoGcB5xehs7AVQT,https://api.spotify.com/v1/audio-analysis/0bNXzoeNoGcB5xehs7AVQT,178947,4
76,0.568,0.746,8,-5.885,1,0.0483,0.641,0,0.17,0.764,106.065,audio_features,2KeibqwHRAtX70FnmTn73n,spotify:track:2KeibqwHRAtX70FnmTn73n,https://api.spotify.com/v1/tracks/2KeibqwHRAtX70FnmTn73n,https://api.spotify.com/v1/audio-analysis/2KeibqwHRAtX70FnmTn73n,196981,4
77,0.676,0.768,5,-5.695,0,0.0294,0.149,0.00147,0.345,0.493,105.999,audio_features,1vsVsWiMkLeNMojuaSOR5v,spotify:track:1vsVsWiMkLeNMojuaSOR5v,https://api.spotify.com/v1/tracks/1vsVsWiMkLeNMojuaSOR5v,https://api.spotify.com/v1/audio-analysis/1vsVsWiMkLeNMojuaSOR5v,241132,4
78,0.326,0.376,0,-7.621,1,0.0387,0.45,0,0.0962,0.281,187.106,audio_features,2VYmMj7ECUaFaJvGHmdM48,spotify:track:2VYmMj7ECUaFaJvGHmdM48,https://api.spotify.com/v1/tracks/2VYmMj7ECUaFaJvGHmdM48,https://api.spotify.com/v1/audio-analysis/2VYmMj7ECUaFaJvGHmdM48,220781,3
79,0.547,0.431,10,-9.315,1,0.0507,0.835,0.000286,0.0905,0.379,71.872,audio_features,1iphKsRTqRl7KZeOZwILGF,spotify:track:1iphKsRTqRl7KZeOZwILGF,https://api.spotify.com/v1/tracks/1iphKsRTqRl7KZeOZwILGF,https://api.spotify.com/v1/audio-analysis/1iphKsRTqRl7KZeOZwILGF,259413,4
80,0.637,0.595,5,-7.37,1,0.0321,0.176,0,0.0653,0.619,113.68,audio_features,7hLLpJ6stoDmLP4GkjavDh,spotify:track:7hLLpJ6stoDmLP4GkjavDh,https://api.spotify.com/v1/tracks/7hLLpJ6stoDmLP4GkjavDh,https://api.spotify.com/v1/audio-analysis/7hLLpJ6stoDmLP4GkjavDh,212573,3
81,0.416,0.509,4,-10.263,1,0.0281,0.496,0.00455,0.195,0.47,143.381,audio_features,4nvOXQUIraIPV1BFbyJOyF,spotify:track:4nvOXQUIraIPV1BFbyJOyF,https://api.spotify.com/v1/tracks/4nvOXQUIraIPV1BFbyJOyF,https://api.spotify.com/v1/audio-analysis/4nvOXQUIraIPV1BFbyJOyF,249693,4
82,0.533,0.582,11,-6.548,1,0.15,0.491,0,0.0886,0.606,139.216,audio_features,5nxL1ZS8Uohkj3ZAdZAW4z,spotify:track:5nxL1ZS8Uohkj3ZAdZAW4z,https://api.spotify.com/v1/tracks/5nxL1ZS8Uohkj3ZAdZAW4z,https://api.spotify.com/v1/audio-analysis/5nxL1ZS8Uohkj3ZAdZAW4z,156347,4
83,0.357,0.537,11,-8.07,0,0.0329,0.74,0.0135,0.23,0.272,36.677,audio_features,734NcRJGGPAz2bDibBY4rD,spotify:track:734NcRJGGPAz2bDibBY4rD,https://api.spotify.com/v1/tracks/734NcRJGGPAz2bDibBY4rD,https://api.spotify.com/v1/audio-analysis/734NcRJGGPAz2bDibBY4rD,175987,4
84,0.574,0.398,4,-14.623,0,0.0711,0.56,0,0.442,0.904,123.859,audio_features,425QoSPrc8nk2GUM8yA2BT,spotify:track:425QoSPrc8nk2GUM8yA2BT,https://api.spotify.com/v1/tracks/425QoSPrc8nk2GUM8yA2BT,https://api.spotify.com/v1/audio-analysis/425QoSPrc8nk2GUM8yA2BT,325800,4
85,0.532,0.33,5,-16.879,1,0.0343,0.702,0.017,0.119,0.595,109.276,audio_features,6qZnLY2QScPbI4Or9MIN1D,spotify:track:6qZnLY2QScPbI4Or9MIN1D,https://api.spotify.com/v1/tracks/6qZnLY2QScPbI4Or9MIN1D,https://api.spotify.com/v1/audio-analysis/6qZnLY2QScPbI4Or9MIN1D,142333,4
86,0.664,0.43,2,-14.463,1,0.162,0.785,2.88E-05,0.0971,0.526,120.987,audio_features,3LltJMRO5Zbeg5CDXazz93,spotify:track:3LltJMRO5Zbeg5CDXazz93,https://api.spotify.com/v1/tracks/3LltJMRO5Zbeg5CDXazz93,https://api.spotify.com/v1/audio-analysis/3LltJMRO5Zbeg5CDXazz93,170640,4
87,0.799,0.221,2,-20.239,1,0.0617,0.814,1.53E-06,0.0877,0.412,132.029,audio_features,6kdiYVZKDNnaFGvIZE5NLQ,spotify:track:6kdiYVZKDNnaFGvIZE5NLQ,https://api.spotify.com/v1/tracks/6kdiYVZKDNnaFGvIZE5NLQ,https://api.spotify.com/v1/audio-analysis/6kdiYVZKDNnaFGvIZE5NLQ,217867,4
88,0.507,0.37,0,-9.434,1,0.0249,0.625,0.0626,0.318,0.303,96.489,audio_features,2iJXlu1YyQrtMpKfe2zNSJ,spotify:track:2iJXlu1YyQrtMpKfe2zNSJ,https://api.spotify.com/v1/tracks/2iJXlu1YyQrtMpKfe2zNSJ,https://api.spotify.com/v1/audio-analysis/2iJXlu1YyQrtMpKfe2zNSJ,211800,3
89,0.635,0.724,5,-6.662,1,0.0716,0.28,3.83E-06,0.105,0.316,135.927,audio_features,47OFMuRu5lzJHRbtEXPBbs,spotify:track:47OFMuRu5lzJHRbtEXPBbs,https://api.spotify.com/v1/tracks/47OFMuRu5lzJHRbtEXPBbs,https://api.spotify.com/v1/audio-analysis/47OFMuRu5lzJHRbtEXPBbs,241186,4
90,0.695,0.337,2,-9.196,0,0.0419,0.846,0.000165,0.0643,0.184,122,audio_features,5SyigMsSY8uAV1m27fhnLD,spotify:track:5SyigMsSY8uAV1m27fhnLD,https://api.spotify.com/v1/tracks/5SyigMsSY8uAV1m27fhnLD,https://api.spotify.com/v1/audio-analysis/5SyigMsSY8uAV1m27fhnLD,267049,4
91,0.664,0.141,9,-11.309,1,0.0385,0.97,1.88E-06,0.0806,0.202,124.019,audio_features,0BewsYUbEIKdJmdap9oI7V,spotify:track:0BewsYUbEIKdJmdap9oI7V,https://api.spotify.com/v1/tracks/0BewsYUbEIKdJmdap9oI7V,https://api.spotify.com/v1/audio-analysis/0BewsYUbEIKdJmdap9oI7V,237097,4
92,0.649,0.642,4,-6.758,1,0.0504,0.346,5.34E-05,0.356,0.421,124.119,audio_features,7tEmYgysfhAr3s5hEa8nlc,spotify:track:7tEmYgysfhAr3s5hEa8nlc,https://api.spotify.com/v1/tracks/7tEmYgysfhAr3s5hEa8nlc,https://api.spotify.com/v1/audio-analysis/7tEmYgysfhAr3s5hEa8nlc,228266,4
93,0.443,0.875,0,-5.264,1,0.101,0.208,0.00116,0.226,0.37,140.39,audio_features,7jOqzJjLxMTg6yScO5nYDb,spotify:track:7jOqzJjLxMTg6yScO5nYDb,https://api.spotify.com/v1/tracks/7jOqzJjLxMTg6yScO5nYDb,https://api.spotify.com/v1/audio-analysis/7jOqzJjLxMTg6yScO5nYDb,193583,4
94,0.41,0.8,2,-5.063,0,0.115,0.735,2.34E-06,0.339,0.285,94.812,audio_features,655gfZ80siU67IXldvNx5C,spotify:track:655gfZ80siU67IXldvNx5C,https://api.spotify.com/v1/tracks/655gfZ80siU67IXldvNx5C,https://api.spotify.com/v1/audio-analysis/655gfZ80siU67IXldvNx5C,185453,4
95,0.412,0.78,4,-4.849,0,0.222,0.505,4.67E-05,0.197,0.273,64.141,audio_features,06e64wh6xM9EmFDkzu7S3n,spotify:track:06e64wh6xM9EmFDkzu7S3n,https://api.spotify.com/v1/tracks/06e64wh6xM9EmFDkzu7S3n,https://api.spotify.com/v1/audio-analysis/06e64wh6xM9EmFDkzu7S3n,145878,4
96,0.616,0.357,10,-9.463,1,0.0692,0.533,0,0.149,0.223,121.998,audio_features,5VN6CWoRLX6LGDYMyKupdj,spotify:track:5VN6CWoRLX6LGDYMyKupdj,https://api.spotify.com/v1/tracks/5VN6CWoRLX6LGDYMyKupdj,https://api.spotify.com/v1/audio-analysis/5VN6CWoRLX6LGDYMyKupdj,280000,4
97,0.467,0.915,11,-3.922,0,0.0888,0.305,0,0.138,0.604,164.096,audio_features,38nyyKG2e1vH9dYXXhbzUl,spotify:track:38nyyKG2e1vH9dYXXhbzUl,https://api.spotify.com/v1/tracks/38nyyKG2e1vH9dYXXhbzUl,https://api.spotify.com/v1/audio-analysis/38nyyKG2e1vH9dYXXhbzUl,227744,3
98,0.671,0.947,5,-3.254,1,0.121,0.142,1.17E-06,0.14,0.76,124.034,audio_features,2vexlgpCphgC1jDSFHUyiB,spotify:track:2vexlgpCphgC1jDSFHUyiB,https://api.spotify.com/v1/tracks/2vexlgpCphgC1jDSFHUyiB,https://api.spotify.com/v1/audio-analysis/2vexlgpCphgC1jDSFHUyiB,147419,4
99,0.394,0.764,6,-4.738,1,0.0317,0.00328,0.00675,0.0818,0.348,137.681,audio_features,2LLefAaNp1nmmCePiSVMIZ,spotify:track:2LLefAaNp1nmmCePiSVMIZ,https://api.spotify.com/v1/tracks/2LLefAaNp1nmmCePiSVMIZ,https://api.spotify.com/v1/audio-analysis/2LLefAaNp1nmmCePiSVMIZ,271209,4
100,0.575,0.397,7,-9.161,1,0.0308,0.756,0,0.279,0.202,129.843,audio_features,3AJtsyopAdzfPEl6KzIG4T,spotify:track:3AJtsyopAdzfPEl6KzIG4T,https://api.spotify.com/v1/tracks/3AJtsyopAdzfPEl6KzIG4T,https://api.spotify.com/v1/audio-analysis/3AJtsyopAdzfPEl6KzIG4T,259067,3
101,0.317,0.755,5,-4.95,0,0.0498,0.0621,0,0.0836,0.458,145.184,audio_features,3On64r714N7t1Q4KuqMYlO,spotify:track:3On64r714N7t1Q4KuqMYlO,https://api.spotify.com/v1/tracks/3On64r714N7t1Q4KuqMYlO,https://api.spotify.com/v1/audio-analysis/3On64r714N7t1Q4KuqMYlO,242453,4
102,0.263,0.775,10,-2.824,1,0.0355,0.348,0,0.271,0.761,183.131,audio_features,4ab6clKd8ELwfdH2mPn7z3,spotify:track:4ab6clKd8ELwfdH2mPn7z3,https://api.spotify.com/v1/tracks/4ab6clKd8ELwfdH2mPn7z3,https://api.spotify.com/v1/audio-analysis/4ab6clKd8ELwfdH2mPn7z3,194240,4
103,0.3,0.968,1,-3.644,1,0.0406,4.42E-05,0.00271,0.13,0.621,97.456,audio_features,5okbUwrwx9dlGQiT2mq6XK,spotify:track:5okbUwrwx9dlGQiT2mq6XK,https://api.spotify.com/v1/tracks/5okbUwrwx9dlGQiT2mq6XK,https://api.spotify.com/v1/audio-analysis/5okbUwrwx9dlGQiT2mq6XK,185085,4
104,0.389,0.652,5,-8.083,0,0.029,6.06E-05,0.000326,0.074,0.334,82.76,audio_features,6Gtque2eyhADe49nmkIGbi,spotify:track:6Gtque2eyhADe49nmkIGbi,https://api.spotify.com/v1/tracks/6Gtque2eyhADe49nmkIGbi,https://api.spotify.com/v1/audio-analysis/6Gtque2eyhADe49nmkIGbi,275410,4
105,0.453,0.881,6,-5.195,1,0.0343,0.0199,5.46E-06,0.114,0.53,140.018,audio_features,5hbduEtIz3bCRZ3w50gKh9,spotify:track:5hbduEtIz3bCRZ3w50gKh9,https://api.spotify.com/v1/tracks/5hbduEtIz3bCRZ3w50gKh9,https://api.spotify.com/v1/audio-analysis/5hbduEtIz3bCRZ3w50gKh9,268352,4
106,0.42,0.841,6,-4.193,0,0.0277,0.0301,7.01E-05,0.141,0.386,81.44,audio_features,68quEjNPD6Aod2TFumfnMM,spotify:track:68quEjNPD6Aod2TFumfnMM,https://api.spotify.com/v1/tracks/68quEjNPD6Aod2TFumfnMM,https://api.spotify.com/v1/audio-analysis/68quEjNPD6Aod2TFumfnMM,299747,4
107,0.325,0.785,3,-5.166,1,0.0325,0.00443,0.000111,0.305,0.195,159.926,audio_features,5NGmtmZKdZiTOEFoZcfux4,spotify:track:5NGmtmZKdZiTOEFoZcfux4,https://api.spotify.com/v1/tracks/5NGmtmZKdZiTOEFoZcfux4,https://api.spotify.com/v1/audio-analysis/5NGmtmZKdZiTOEFoZcfux4,292849,4
108,0.394,0.933,8,-3.884,1,0.0417,0.0185,0,0.301,0.761,153.253,audio_features,1YvCdMcrkOuOQRqvhRDFCS,spotify:track:1YvCdMcrkOuOQRqvhRDFCS,https://api.spotify.com/v1/tracks/1YvCdMcrkOuOQRqvhRDFCS,https://api.spotify.com/v1/audio-analysis/1YvCdMcrkOuOQRqvhRDFCS,188333,4
109,0.655,0.541,1,-8.539,1,0.0283,0.346,0.00811,0.0879,0.706,77.939,audio_features,4IMI7CdeNMDzq544pAgXqj,spotify:track:4IMI7CdeNMDzq544pAgXqj,https://api.spotify.com/v1/tracks/4IMI7CdeNMDzq544pAgXqj,https://api.spotify.com/v1/audio-analysis/4IMI7CdeNMDzq544pAgXqj,270716,4
110,0.687,0.552,8,-7.335,1,0.0274,0.473,0.303,0.188,0.497,135.96,audio_features,0pFWRoaSuxR0GmkF9NxxV0,spotify:track:0pFWRoaSuxR0GmkF9NxxV0,https://api.spotify.com/v1/tracks/0pFWRoaSuxR0GmkF9NxxV0,https://api.spotify.com/v1/audio-analysis/0pFWRoaSuxR0GmkF9NxxV0,312104,4
111,0.875,0.211,7,-10.74,1,0.0616,0.605,0.00199,0.235,0.846,73.004,audio_features,44UUVNSUBmvkCyvjvUI0P0,spotify:track:44UUVNSUBmvkCyvjvUI0P0,https://api.spotify.com/v1/tracks/44UUVNSUBmvkCyvjvUI0P0,https://api.spotify.com/v1/audio-analysis/44UUVNSUBmvkCyvjvUI0P0,171124,4
112,0.574,0.861,2,-5.898,1,0.0341,0.124,0.000345,0.322,0.623,95.012,audio_features,3XUsvUG7Z2AczQQXQT8rH9,spotify:track:3XUsvUG7Z2AczQQXQT8rH9,https://api.spotify.com/v1/tracks/3XUsvUG7Z2AczQQXQT8rH9,https://api.spotify.com/v1/audio-analysis/3XUsvUG7Z2AczQQXQT8rH9,195000,4
113,0.59,0.604,2,-6.226,1,0.0323,0.112,0.588,0.236,0.536,143.941,audio_features,2NdD7zi7TBEtPeaTDyJMlV,spotify:track:2NdD7zi7TBEtPeaTDyJMlV,https://api.spotify.com/v1/tracks/2NdD7zi7TBEtPeaTDyJMlV,https://api.spotify.com/v1/audio-analysis/2NdD7zi7TBEtPeaTDyJMlV,257083,4
114,0.556,0.473,9,-7.311,1,0.0252,0.261,0.00878,0.464,0.181,73.98,audio_features,1oSU9utRLTwXXqeQXu4tXx,spotify:track:1oSU9utRLTwXXqeQXu4tXx,https://api.spotify.com/v1/tracks/1oSU9utRLTwXXqeQXu4tXx,https://api.spotify.com/v1/audio-analysis/1oSU9utRLTwXXqeQXu4tXx,309611,4
115,0.662,0.707,10,-6.248,1,0.0329,0.51,8.87E-05,0.109,0.457,123.961,audio_features,1Ue1pbvq2b76QBVd4Qteea,spotify:track:1Ue1pbvq2b76QBVd4Qteea,https://api.spotify.com/v1/tracks/1Ue1pbvq2b76QBVd4Qteea,https://api.spotify.com/v1/audio-analysis/1Ue1pbvq2b76QBVd4Qteea,199113,4
116,0.502,0.662,9,-6.86,1,0.0299,0.15,0.393,0.144,0.704,180.162,audio_features,7gUF4bX08YkijmXTKEQ1se,spotify:track:7gUF4bX08YkijmXTKEQ1se,https://api.spotify.com/v1/tracks/7gUF4bX08YkijmXTKEQ1se,https://api.spotify.com/v1/audio-analysis/7gUF4bX08YkijmXTKEQ1se,225572,4
117,0.687,0.659,2,-9.157,1,0.0334,0.752,0.00498,0.0888,0.744,124.981,audio_features,3WG0REM4hzMErnlQeJx458,spotify:track:3WG0REM4hzMErnlQeJx458,https://api.spotify.com/v1/tracks/3WG0REM4hzMErnlQeJx458,https://api.spotify.com/v1/audio-analysis/3WG0REM4hzMErnlQeJx458,230521,4
118,0.498,0.559,7,-5.5,1,0.0304,0.0195,0,0.2,0.336,143.988,audio_features,5Q7Rb7Q7WvGyq6E8zI6mD3,spotify:track:5Q7Rb7Q7WvGyq6E8zI6mD3,https://api.spotify.com/v1/tracks/5Q7Rb7Q7WvGyq6E8zI6mD3,https://api.spotify.com/v1/audio-analysis/5Q7Rb7Q7WvGyq6E8zI6mD3,191195,4
119,0.483,0.558,9,-5.547,1,0.029,0.248,0,0.0862,0.201,133.83,audio_features,4RkjyI0Urk8yoT1g410nHr,spotify:track:4RkjyI0Urk8yoT1g410nHr,https://api.spotify.com/v1/tracks/4RkjyI0Urk8yoT1g410nHr,https://api.spotify.com/v1/audio-analysis/4RkjyI0Urk8yoT1g410nHr,325000,4
120,0.433,0.391,6,-6.957,1,0.0289,0.515,0,0.176,0.193,137.788,audio_features,2OSNevzUPG8TJaEjO8PNDQ,spotify:track:2OSNevzUPG8TJaEjO8PNDQ,https://api.spotify.com/v1/tracks/2OSNevzUPG8TJaEjO8PNDQ,https://api.spotify.com/v1/audio-analysis/2OSNevzUPG8TJaEjO8PNDQ,377016,4
121,0.498,0.316,3,-9.947,1,0.0295,0.468,6.82E-06,0.1,0.311,143.449,audio_features,4KwDfEprycTlAwZ5vTrD65,spotify:track:4KwDfEprycTlAwZ5vTrD65,https://api.spotify.com/v1/tracks/4KwDfEprycTlAwZ5vTrD65,https://api.spotify.com/v1/audio-analysis/4KwDfEprycTlAwZ5vTrD65,372708,4
122,0.512,0.298,2,-7.123,1,0.0335,0.492,0,0.105,0.132,123.273,audio_features,2QgWywwZnlDhW44REr55xu,spotify:track:2QgWywwZnlDhW44REr55xu,https://api.spotify.com/v1/tracks/2QgWywwZnlDhW44REr55xu,https://api.spotify.com/v1/audio-analysis/2QgWywwZnlDhW44REr55xu,369677,4
123,0.619,0.635,4,-4.284,1,0.033,0.00886,0,0.0966,0.501,135.944,audio_features,3sDqee93rbx9SGEAT6NAJK,spotify:track:3sDqee93rbx9SGEAT6NAJK,https://api.spotify.com/v1/tracks/3sDqee93rbx9SGEAT6NAJK,https://api.spotify.com/v1/audio-analysis/3sDqee93rbx9SGEAT6NAJK,307000,4
124,0.512,0.919,1,-4.31,0,0.0472,0.000197,0,0.145,0.593,139.867,audio_features,7EoD5Iz2ehqTVsqlm14mNP,spotify:track:7EoD5Iz2ehqTVsqlm14mNP,https://api.spotify.com/v1/tracks/7EoD5Iz2ehqTVsqlm14mNP,https://api.spotify.com/v1/audio-analysis/7EoD5Iz2ehqTVsqlm14mNP,241000,4
125,0.556,0.818,7,-6.853,1,0.0471,0.0193,7.24E-06,0.179,0.759,133.942,audio_features,7ciSMCZK5MFpyOJBAg8uQ3,spotify:track:7ciSMCZK5MFpyOJBAg8uQ3,https://api.spotify.com/v1/tracks/7ciSMCZK5MFpyOJBAg8uQ3,https://api.spotify.com/v1/audio-analysis/7ciSMCZK5MFpyOJBAg8uQ3,248372,4
126,0.355,0.462,4,-8.486,1,0.0347,0.522,0,0.0839,0.105,137.501,audio_features,40vVElBmGQmD4eMGvW5fJk,spotify:track:40vVElBmGQmD4eMGvW5fJk,https://api.spotify.com/v1/tracks/40vVElBmGQmD4eMGvW5fJk,https://api.spotify.com/v1/audio-analysis/40vVElBmGQmD4eMGvW5fJk,370526,4
127,0.649,0.575,6,-5.264,1,0.0281,0.025,1.49E-06,0.188,0.356,122.039,audio_features,1avYFziMTjbsUuinmcNrXS,spotify:track:1avYFziMTjbsUuinmcNrXS,https://api.spotify.com/v1/tracks/1avYFziMTjbsUuinmcNrXS,https://api.spotify.com/v1/audio-analysis/1avYFziMTjbsUuinmcNrXS,310125,4
128,0.431,0.417,9,-9.26,1,0.0282,0.0437,0,0.0942,0.201,140.947,audio_features,280TVjGl1tEo6AUvLIogXR,spotify:track:280TVjGl1tEo6AUvLIogXR,https://api.spotify.com/v1/tracks/280TVjGl1tEo6AUvLIogXR,https://api.spotify.com/v1/audio-analysis/280TVjGl1tEo6AUvLIogXR,314886,4
129,0.556,0.563,4,-6.591,1,0.032,0.511,0,0.119,0.238,134.259,audio_features,08hFNg8Oz3lvaAms7qrIif,spotify:track:08hFNg8Oz3lvaAms7qrIif,https://api.spotify.com/v1/tracks/08hFNg8Oz3lvaAms7qrIif,https://api.spotify.com/v1/audio-analysis/08hFNg8Oz3lvaAms7qrIif,291320,4
130,0.502,0.338,7,-7.261,1,0.0263,0.704,0.000887,0.113,0.155,136.355,audio_features,4he4CYDhvSPTxQc0e0Le1L,spotify:track:4he4CYDhvSPTxQc0e0Le1L,https://api.spotify.com/v1/tracks/4he4CYDhvSPTxQc0e0Le1L,https://api.spotify.com/v1/audio-analysis/4he4CYDhvSPTxQc0e0Le1L,242813,4
131,0.588,0.49,4,-6.401,1,0.0344,0.304,0.025,0.072,0.331,75.155,audio_features,5KFFqtixyLrREHz3iiU9jw,spotify:track:5KFFqtixyLrREHz3iiU9jw,https://api.spotify.com/v1/tracks/5KFFqtixyLrREHz3iiU9jw,https://api.spotify.com/v1/audio-analysis/5KFFqtixyLrREHz3iiU9jw,286960,4
132,0.398,0.801,4,-5.595,1,0.0415,0.263,0.000191,0.147,0.566,148.358,audio_features,444aHC3uiDijx7jzmMkIUK,spotify:track:444aHC3uiDijx7jzmMkIUK,https://api.spotify.com/v1/tracks/444aHC3uiDijx7jzmMkIUK,https://api.spotify.com/v1/audio-analysis/444aHC3uiDijx7jzmMkIUK,235920,4
133,0.602,0.685,7,-7.251,1,0.0271,0.0131,0.00563,0.273,0.491,115.04,audio_features,1f3azBzBWxNk9vq2Uo6yd8,spotify:track:1f3azBzBWxNk9vq2Uo6yd8,https://api.spotify.com/v1/tracks/1f3azBzBWxNk9vq2Uo6yd8,https://api.spotify.com/v1/audio-analysis/1f3azBzBWxNk9vq2Uo6yd8,218013,4
134,0.424,0.221,4,-9.279,1,0.0351,0.882,0,0.134,0.299,125.964,audio_features,6CHpr3pY2MbJ5y1076UDnI,spotify:track:6CHpr3pY2MbJ5y1076UDnI,https://api.spotify.com/v1/tracks/6CHpr3pY2MbJ5y1076UDnI,https://api.spotify.com/v1/audio-analysis/6CHpr3pY2MbJ5y1076UDnI,328533,4
135,0.579,0.734,11,-6.029,1,0.029,0.0106,0.336,0.088,0.372,119.983,audio_features,7lZz6i5i69QjhP4Vp7P5TJ,spotify:track:7lZz6i5i69QjhP4Vp7P5TJ,https://api.spotify.com/v1/tracks/7lZz6i5i69QjhP4Vp7P5TJ,https://api.spotify.com/v1/audio-analysis/7lZz6i5i69QjhP4Vp7P5TJ,292467,4
136,0.312,0.514,7,-7.213,1,0.0332,0.0991,0.000169,0.112,0.233,140.853,audio_features,40b9yd2XrcYXuJkoW9bHIr,spotify:track:40b9yd2XrcYXuJkoW9bHIr,https://api.spotify.com/v1/tracks/40b9yd2XrcYXuJkoW9bHIr,https://api.spotify.com/v1/audio-analysis/40b9yd2XrcYXuJkoW9bHIr,296547,3
137,0.511,0.316,2,-8.279,1,0.0324,0.557,1.06E-05,0.129,0.0993,134.39,audio_features,6t6sNZubJB1XnzOeQZiyFO,spotify:track:6t6sNZubJB1XnzOeQZiyFO,https://api.spotify.com/v1/tracks/6t6sNZubJB1XnzOeQZiyFO,https://api.spotify.com/v1/audio-analysis/6t6sNZubJB1XnzOeQZiyFO,252080,4
138,0.478,0.812,2,-6.381,1,0.0515,0.0145,0.00383,0.109,0.402,80.094,audio_features,6KJ2dkshbxi83FrjQONtKK,spotify:track:6KJ2dkshbxi83FrjQONtKK,https://api.spotify.com/v1/tracks/6KJ2dkshbxi83FrjQONtKK,https://api.spotify.com/v1/audio-analysis/6KJ2dkshbxi83FrjQONtKK,255893,4
139,0.506,0.533,7,-7.955,1,0.0628,0.695,0,0.0956,0.432,179.516,audio_features,4v8P0GLVWoFojZJgecPGcm,spotify:track:4v8P0GLVWoFojZJgecPGcm,https://api.spotify.com/v1/tracks/4v8P0GLVWoFojZJgecPGcm,https://api.spotify.com/v1/audio-analysis/4v8P0GLVWoFojZJgecPGcm,253013,4
140,0.701,0.417,5,-8.943,1,0.0504,0.474,0,0.173,0.752,162.985,audio_features,55k3xZxEr3wIXxeL8dPtcR,spotify:track:55k3xZxEr3wIXxeL8dPtcR,https://api.spotify.com/v1/tracks/55k3xZxEr3wIXxeL8dPtcR,https://api.spotify.com/v1/audio-analysis/55k3xZxEr3wIXxeL8dPtcR,223013,4
141,0.63,0.317,1,-10.32,1,0.0283,0.82,9.82E-05,0.123,0.0552,79.795,audio_features,0H9FBT4GkCiGcsj3McZ3FN,spotify:track:0H9FBT4GkCiGcsj3McZ3FN,https://api.spotify.com/v1/tracks/0H9FBT4GkCiGcsj3McZ3FN,https://api.spotify.com/v1/audio-analysis/0H9FBT4GkCiGcsj3McZ3FN,263160,4
142,0.517,0.291,6,-9.088,1,0.042,0.852,0,0.117,0.478,204.686,audio_features,2k4TkPSpQzb4AIEmvtcaXS,spotify:track:2k4TkPSpQzb4AIEmvtcaXS,https://api.spotify.com/v1/tracks/2k4TkPSpQzb4AIEmvtcaXS,https://api.spotify.com/v1/audio-analysis/2k4TkPSpQzb4AIEmvtcaXS,277013,4
143,0.589,0.413,5,-7.654,0,0.0328,0.533,2.30E-06,0.0744,0.395,171.699,audio_features,5DcZnkF8c5uUD6pMTgUyBn,spotify:track:5DcZnkF8c5uUD6pMTgUyBn,https://api.spotify.com/v1/tracks/5DcZnkF8c5uUD6pMTgUyBn,https://api.spotify.com/v1/audio-analysis/5DcZnkF8c5uUD6pMTgUyBn,275000,4
144,0.642,0.281,4,-11.478,1,0.0345,0.821,0,0.123,0.102,60.008,audio_features,6JdZFg7GBnsrPAqwGpEK4W,spotify:track:6JdZFg7GBnsrPAqwGpEK4W,https://api.spotify.com/v1/tracks/6JdZFg7GBnsrPAqwGpEK4W,https://api.spotify.com/v1/audio-analysis/6JdZFg7GBnsrPAqwGpEK4W,264573,4
145,0.398,0.326,9,-12.327,1,0.0308,0.615,0.000568,0.106,0.338,173.52,audio_features,4PxaV14N8M0rpSwNfisblI,spotify:track:4PxaV14N8M0rpSwNfisblI,https://api.spotify.com/v1/tracks/4PxaV14N8M0rpSwNfisblI,https://api.spotify.com/v1/audio-analysis/4PxaV14N8M0rpSwNfisblI,276040,4
146,0.742,0.445,10,-7.596,1,0.0308,0.334,1.18E-05,0.12,0.227,131.59,audio_features,394rzN72wngNRVhE2NYbYz,spotify:track:394rzN72wngNRVhE2NYbYz,https://api.spotify.com/v1/tracks/394rzN72wngNRVhE2NYbYz,https://api.spotify.com/v1/audio-analysis/394rzN72wngNRVhE2NYbYz,291013,4
147,0.507,0.199,6,-10.304,0,0.0329,0.888,0,0.12,0.291,115.815,audio_features,6INw1Yp2DPTG23oMIyOvj7,spotify:track:6INw1Yp2DPTG23oMIyOvj7,https://api.spotify.com/v1/tracks/6INw1Yp2DPTG23oMIyOvj7,https://api.spotify.com/v1/audio-analysis/6INw1Yp2DPTG23oMIyOvj7,276613,5
148,0.614,0.196,9,-10.293,1,0.034,0.787,0,0.151,0.57,79.421,audio_features,3mFQGXMgRXEK5Xs8DgConY,spotify:track:3mFQGXMgRXEK5Xs8DgConY,https://api.spotify.com/v1/tracks/3mFQGXMgRXEK5Xs8DgConY,https://api.spotify.com/v1/audio-analysis/3mFQGXMgRXEK5Xs8DgConY,226853,4
149,0.663,0.331,9,-8.198,0,0.0423,0.881,0,0.12,0.648,141.021,audio_features,4pCglVUJyX4BjTGCvwNLh6,spotify:track:4pCglVUJyX4BjTGCvwNLh6,https://api.spotify.com/v1/tracks/4pCglVUJyX4BjTGCvwNLh6,https://api.spotify.com/v1/audio-analysis/4pCglVUJyX4BjTGCvwNLh6,132336,4
